organ,cell type,id,Location
Muscle cells,synthetic smooth muscle cell,4256,4
Blood & immune cells,T-helper 17 cell,6097,1
Blood & immune cells,T-helper 17 cell,6095,1
Blood & immune cells,T-helper 17 cell,50943,2
Blood & immune cells,T-helper 17 cell,1235,3
Blood & immune cells,T-helper 17 cell,3820,3
Blood & immune cells,T-helper 17 cell,920,3
Blood & immune cells,T-helper 17 cell,643,3
Blood & immune cells,T-helper 17 cell,5788,3
Blood & immune cells,T-helper 17 cell,10663,3
Blood & immune cells,T-helper 17 cell,8477,3
Blood & immune cells,T-helper 17 cell,57472,3
Blood & immune cells,T-helper 17 cell,112744,4
Blood & immune cells,T-helper 17 cell,50616,4
Blood & immune cells,T-helper 17 cell,114836,4
Blood & immune cells,t cell,9612,1
Blood & immune cells,t cell,2623,1
Blood & immune cells,t cell,51176,1
Blood & immune cells,t cell,55893,1
Blood & immune cells,t cell,6932,1
Blood & immune cells,t cell,814,1
Blood & immune cells,t cell,23595,1
Blood & immune cells,t cell,10541,1
Blood & immune cells,t cell,25842,1
Blood & immune cells,t cell,10538,1
Blood & immune cells,t cell,1847,1
Blood & immune cells,t cell,2625,1
Blood & immune cells,t cell,55247,1
Blood & immune cells,t cell,57122,1
Blood & immune cells,t cell,55274,1
Blood & immune cells,t cell,5527,1
Blood & immune cells,t cell,6117,1
Blood & immune cells,t cell,6632,1
Blood & immune cells,t cell,6432,1
Blood & immune cells,t cell,27033,1
Blood & immune cells,t cell,23060,1
Blood & immune cells,t cell,7644,1
Blood & immune cells,t cell,55509,1
Blood & immune cells,t cell,1844,1
Blood & immune cells,t cell,23764,1
Blood & immune cells,t cell,64859,1
Blood & immune cells,t cell,149628,1
Blood & immune cells,t cell,7050,1
Blood & immune cells,t cell,7294,1
Blood & immune cells,t cell,134637,1
Blood & immune cells,t cell,84159,1
Blood & immune cells,t cell,55252,1
Blood & immune cells,t cell,836,1
Blood & immune cells,t cell,894,1
Blood & immune cells,t cell,1052,1
Blood & immune cells,t cell,1643,1
Blood & immune cells,t cell,1846,1
Blood & immune cells,t cell,51513,1
Blood & immune cells,t cell,2130,1
Blood & immune cells,t cell,9679,1
Blood & immune cells,t cell,55120,1
Blood & immune cells,t cell,112495,1
Blood & immune cells,t cell,3428,1
Blood & immune cells,t cell,3430,1
Blood & immune cells,t cell,64375,1
Blood & immune cells,t cell,3662,1
Blood & immune cells,t cell,10765,1
Blood & immune cells,t cell,55646,1
Blood & immune cells,t cell,55320,1
Blood & immune cells,t cell,51149,1
Blood & immune cells,t cell,4609,1
Blood & immune cells,t cell,5691,1
Blood & immune cells,t cell,3516,1
Blood & immune cells,t cell,5993,1
Blood & immune cells,t cell,51065,1
Blood & immune cells,t cell,27244,1
Blood & immune cells,t cell,23137,1
Blood & immune cells,t cell,79991,1
Blood & immune cells,t cell,79718,1
Blood & immune cells,t cell,9874,1
Blood & immune cells,t cell,9760,1
Blood & immune cells,t cell,84969,1
Blood & immune cells,t cell,7227,1
Blood & immune cells,t cell,64061,1
Blood & immune cells,t cell,84959,1
Blood & immune cells,t cell,79413,1
Blood & immune cells,t cell,29066,1
Blood & immune cells,t cell,9839,1
Blood & immune cells,t cell,9205,1
Blood & immune cells,t cell,55609,1
Blood & immune cells,t cell,257101,1
Blood & immune cells,t cell,4004,1
Blood & immune cells,t cell,4005,1
Blood & immune cells,t cell,6886,1
Blood & immune cells,t cell,7874,1
Blood & immune cells,t cell,2113,1
Blood & immune cells,t cell,60468,1
Blood & immune cells,t cell,11340,1
Blood & immune cells,t cell,3669,1
Blood & immune cells,t cell,84441,1
Blood & immune cells,t cell,29997,1
Blood & immune cells,t cell,4863,1
Blood & immune cells,t cell,91300,1
Blood & immune cells,t cell,26156,1
Blood & immune cells,t cell,58516,1
Blood & immune cells,t cell,125144,1
Blood & immune cells,t cell,80764,1
Blood & immune cells,t cell,23160,1
Blood & immune cells,t cell,7704,1
Blood & immune cells,t cell,80714,1
Blood & immune cells,t cell,5896,1
Blood & immune cells,t cell,5897,1
Blood & immune cells,t cell,8320,1
Blood & immune cells,t cell,29126,2
Blood & immune cells,t cell,919,2
Blood & immune cells,t cell,2194,2
Blood & immune cells,t cell,115362,2
Blood & immune cells,t cell,168537,2
Blood & immune cells,t cell,3106,2
Blood & immune cells,t cell,4818,2
Blood & immune cells,t cell,10628,2
Blood & immune cells,t cell,7345,2
Blood & immune cells,t cell,11123,2
Blood & immune cells,t cell,50852,2
Blood & immune cells,t cell,50943,2
Blood & immune cells,t cell,6183,2
Blood & immune cells,t cell,6210,2
Blood & immune cells,t cell,864,2
Blood & immune cells,t cell,819,2
Blood & immune cells,t cell,1063,2
Blood & immune cells,t cell,200576,2
Blood & immune cells,t cell,8418,2
Blood & immune cells,t cell,55816,2
Blood & immune cells,t cell,23015,2
Blood & immune cells,t cell,79441,2
Blood & immune cells,t cell,3434,2
Blood & immune cells,t cell,7805,2
Blood & immune cells,t cell,51474,2
Blood & immune cells,t cell,987,2
Blood & immune cells,t cell,5551,2
Blood & immune cells,t cell,5588,2
Blood & immune cells,t cell,5740,2
Blood & immune cells,t cell,4068,2
Blood & immune cells,t cell,8604,2
Blood & immune cells,t cell,6903,2
Blood & immune cells,t cell,7431,2
Blood & immune cells,t cell,11169,2
Blood & immune cells,t cell,10730,2
Blood & immune cells,t cell,678,2
Blood & immune cells,t cell,7037,2
Blood & immune cells,t cell,4792,2
Blood & immune cells,t cell,1390,2
Blood & immune cells,t cell,1521,2
Blood & immune cells,t cell,83541,2
Blood & immune cells,t cell,79153,2
Blood & immune cells,t cell,84525,2
Blood & immune cells,t cell,4854,2
Blood & immune cells,t cell,7128,2
Blood & immune cells,t cell,7185,2
Blood & immune cells,t cell,27087,2
Blood & immune cells,t cell,20,2
Blood & immune cells,t cell,9619,2
Blood & immune cells,t cell,23597,2
Blood & immune cells,t cell,55256,2
Blood & immune cells,t cell,154,2
Blood & immune cells,t cell,56895,2
Blood & immune cells,t cell,224,2
Blood & immune cells,t cell,27350,2
Blood & immune cells,t cell,140564,2
Blood & immune cells,t cell,200316,2
Blood & immune cells,t cell,60489,2
Blood & immune cells,t cell,403,2
Blood & immune cells,t cell,475,2
Blood & immune cells,t cell,79572,2
Blood & immune cells,t cell,523,2
Blood & immune cells,t cell,8707,2
Blood & immune cells,t cell,9577,2
Blood & immune cells,t cell,571,2
Blood & immune cells,t cell,27018,2
Blood & immune cells,t cell,330,2
Blood & immune cells,t cell,10241,2
Blood & immune cells,t cell,847,2
Blood & immune cells,t cell,152137,2
Blood & immune cells,t cell,972,2
Blood & immune cells,t cell,29965,2
Blood & immune cells,t cell,1123,2
Blood & immune cells,t cell,26586,2
Blood & immune cells,t cell,116449,2
Blood & immune cells,t cell,9382,2
Blood & immune cells,t cell,23406,2
Blood & immune cells,t cell,9377,2
Blood & immune cells,t cell,8530,2
Blood & immune cells,t cell,1075,2
Blood & immune cells,t cell,1512,2
Blood & immune cells,t cell,10591,2
Blood & immune cells,t cell,11221,2
Blood & immune cells,t cell,1891,2
Blood & immune cells,t cell,128178,2
Blood & immune cells,t cell,55741,2
Blood & immune cells,t cell,23741,2
Blood & immune cells,t cell,7458,2
Blood & immune cells,t cell,2081,2
Blood & immune cells,t cell,2153,2
Blood & immune cells,t cell,9158,2
Blood & immune cells,t cell,91010,2
Blood & immune cells,t cell,2308,2
Blood & immune cells,t cell,170384,2
Blood & immune cells,t cell,79443,2
Blood & immune cells,t cell,10912,2
Blood & immune cells,t cell,2633,2
Blood & immune cells,t cell,115361,2
Blood & immune cells,t cell,23062,2
Blood & immune cells,t cell,2731,2
Blood & immune cells,t cell,2762,2
Blood & immune cells,t cell,440270,2
Blood & immune cells,t cell,2806,2
Blood & immune cells,t cell,65983,2
Blood & immune cells,t cell,2896,2
Blood & immune cells,t cell,2992,2
Blood & immune cells,t cell,9200,2
Blood & immune cells,t cell,51564,2
Blood & immune cells,t cell,3133,2
Blood & immune cells,t cell,10855,2
Blood & immune cells,t cell,10553,2
Blood & immune cells,t cell,3399,2
Blood & immune cells,t cell,83982,2
Blood & immune cells,t cell,2537,2
Blood & immune cells,t cell,22806,2
Blood & immune cells,t cell,10379,2
Blood & immune cells,t cell,51015,2
Blood & immune cells,t cell,65094,2
Blood & immune cells,t cell,8850,2
Blood & immune cells,t cell,3783,2
Blood & immune cells,t cell,9585,2
Blood & immune cells,t cell,55353,2
Blood & immune cells,t cell,59352,2
Blood & immune cells,t cell,9516,2
Blood & immune cells,t cell,4043,2
Blood & immune cells,t cell,57819,2
Blood & immune cells,t cell,1130,2
Blood & immune cells,t cell,10905,2
Blood & immune cells,t cell,84557,2
Blood & immune cells,t cell,154141,2
Blood & immune cells,t cell,79143,2
Blood & immune cells,t cell,4199,2
Blood & immune cells,t cell,4245,2
Blood & immune cells,t cell,64968,2
Blood & immune cells,t cell,4522,2
Blood & immune cells,t cell,10797,2
Blood & immune cells,t cell,4599,2
Blood & immune cells,t cell,51237,2
Blood & immune cells,t cell,4689,2
Blood & immune cells,t cell,51079,2
Blood & immune cells,t cell,4832,2
Blood & immune cells,t cell,9111,2
Blood & immune cells,t cell,10641,2
Blood & immune cells,t cell,4905,2
Blood & immune cells,t cell,4940,2
Blood & immune cells,t cell,8638,2
Blood & immune cells,t cell,132299,2
Blood & immune cells,t cell,57489,2
Blood & immune cells,t cell,10956,2
Blood & immune cells,t cell,5051,2
Blood & immune cells,t cell,10130,2
Blood & immune cells,t cell,5165,2
Blood & immune cells,t cell,9260,2
Blood & immune cells,t cell,5214,2
Blood & immune cells,t cell,22822,2
Blood & immune cells,t cell,415116,2
Blood & immune cells,t cell,64857,2
Blood & immune cells,t cell,26030,2
Blood & immune cells,t cell,5359,2
Blood & immune cells,t cell,11243,2
Blood & immune cells,t cell,5052,2
Blood & immune cells,t cell,10935,2
Blood & immune cells,t cell,25824,2
Blood & immune cells,t cell,5717,2
Blood & immune cells,t cell,11156,2
Blood & immune cells,t cell,5781,2
Blood & immune cells,t cell,80223,2
Blood & immune cells,t cell,11186,2
Blood & immune cells,t cell,57414,2
Blood & immune cells,t cell,149603,2
Blood & immune cells,t cell,219285,2
Blood & immune cells,t cell,6303,2
Blood & immune cells,t cell,9997,2
Blood & immune cells,t cell,113402,2
Blood & immune cells,t cell,94081,2
Blood & immune cells,t cell,6448,2
Blood & immune cells,t cell,6503,2
Blood & immune cells,t cell,285195,2
Blood & immune cells,t cell,51429,2
Blood & immune cells,t cell,6659,2
Blood & immune cells,t cell,6709,2
Blood & immune cells,t cell,8878,2
Blood & immune cells,t cell,10011,2
Blood & immune cells,t cell,9901,2
Blood & immune cells,t cell,5552,2
Blood & immune cells,t cell,56910,2
Blood & immune cells,t cell,6774,2
Blood & immune cells,t cell,9882,2
Blood & immune cells,t cell,29110,2
Blood & immune cells,t cell,63892,2
Blood & immune cells,t cell,81542,2
Blood & immune cells,t cell,79931,2
Blood & immune cells,t cell,1200,2
Blood & immune cells,t cell,7188,2
Blood & immune cells,t cell,23555,2
Blood & immune cells,t cell,56995,2
Blood & immune cells,t cell,9246,2
Blood & immune cells,t cell,84196,2
Blood & immune cells,t cell,55591,2
Blood & immune cells,t cell,51542,2
Blood & immune cells,t cell,51398,2
Blood & immune cells,t cell,55884,2
Blood & immune cells,t cell,340152,2
Blood & immune cells,t cell,4261,2
Blood & immune cells,t cell,3122,2
Blood & immune cells,t cell,4734,2
Blood & immune cells,t cell,6772,2
Blood & immune cells,t cell,117289,2
Blood & immune cells,t cell,7852,2
Blood & immune cells,t cell,10678,2
Blood & immune cells,t cell,56271,2
Blood & immune cells,t cell,967,2
Blood & immune cells,t cell,23177,2
